datetime,actual_generation_mw,primary_source
2026-06-29 22:30:00,8.12,Hydro
2026-06-29 22:15:00,3.54,Self-consumption
2026-06-29 22:15:00,0.0,Photovoltaic
2026-06-29 22:15:00,0.56,Geothermal
2026-06-29 22:15:00,0.56,Wind
2026-06-29 22:15:00,29.08,Thermal
2026-06-29 22:15:00,8.12,Hydro
2026-06-29 22:00:00,3.656,Self-consumption
2026-06-29 22:00:00,0.0,Photovoltaic
2026-06-29 22:00:00,0.56,Geothermal
2026-06-29 22:00:00,0.56,Wind
2026-06-29 22:00:00,29.12,Thermal
2026-06-29 22:00:00,8.32,Hydro
2026-06-29 21:45:00,29.0,Thermal
2026-06-29 21:45:00,0.6,Wind
2026-06-29 21:45:00,0.56,Geothermal
2026-06-29 21:45:00,0.0,Photovoltaic
2026-06-29 21:45:00,3.736,Self-consumption
2026-06-29 21:45:00,8.52,Hydro
2026-06-29 21:30:00,29.68,Thermal
2026-06-29 21:30:00,0.6,Wind
2026-06-29 21:30:00,0.56,Geothermal
2026-06-29 21:30:00,0.0,Photovoltaic
2026-06-29 21:30:00,3.768,Self-consumption
2026-06-29 21:30:00,9.08,Hydro
2026-06-29 21:15:00,3.768,Self-consumption
2026-06-29 21:15:00,0.0,Photovoltaic
2026-06-29 21:15:00,0.56,Geothermal
2026-06-29 21:15:00,0.56,Wind
2026-06-29 21:15:00,29.8,Thermal
2026-06-29 21:15:00,9.12,Hydro
2026-06-29 21:00:00,3.796,Self-consumption
2026-06-29 21:00:00,0.0,Photovoltaic
2026-06-29 21:00:00,0.56,Geothermal
2026-06-29 21:00:00,0.56,Wind
2026-06-29 21:00:00,29.84,Thermal
2026-06-29 21:00:00,9.4,Hydro
2026-06-29 20:45:00,9.56,Hydro
2026-06-29 20:45:00,0.0,Photovoltaic
2026-06-29 20:45:00,29.96,Thermal
2026-06-29 20:45:00,0.56,Geothermal
2026-06-29 20:45:00,0.6,Wind
2026-06-29 20:45:00,3.748,Self-consumption
2026-06-29 20:30:00,29.68,Thermal
2026-06-29 20:30:00,0.56,Geothermal
2026-06-29 20:30:00,0.0,Photovoltaic
2026-06-29 20:30:00,3.776,Self-consumption
2026-06-29 20:30:00,9.8,Hydro
2026-06-29 20:30:00,0.72,Wind
2026-06-29 20:15:00,10.0,Hydro
2026-06-29 20:15:00,3.912,Self-consumption
2026-06-29 20:15:00,0.16,Photovoltaic
2026-06-29 20:15:00,0.56,Geothermal
2026-06-29 20:15:00,29.6,Thermal
2026-06-29 20:15:00,0.8,Wind
2026-06-29 20:00:00,0.96,Wind
2026-06-29 20:00:00,10.0,Hydro
2026-06-29 20:00:00,4.068,Self-consumption
2026-06-29 20:00:00,29.68,Thermal
2026-06-29 20:00:00,0.56,Geothermal
2026-06-29 20:00:00,0.36,Photovoltaic
2026-06-29 19:45:00,29.6,Thermal
2026-06-29 19:45:00,1.12,Wind
2026-06-29 19:45:00,0.56,Geothermal
2026-06-29 19:45:00,0.64,Photovoltaic
2026-06-29 19:45:00,4.18,Self-consumption
2026-06-29 19:45:00,9.8,Hydro
2026-06-29 19:30:00,29.28,Thermal
2026-06-29 19:30:00,1.32,Wind
2026-06-29 19:30:00,0.56,Geothermal
2026-06-29 19:30:00,1.08,Photovoltaic
2026-06-29 19:30:00,4.336,Self-consumption
2026-06-29 19:30:00,9.6,Hydro
2026-06-29 19:15:00,4.508,Self-consumption
2026-06-29 19:15:00,1.68,Photovoltaic
2026-06-29 19:15:00,0.56,Geothermal
2026-06-29 19:15:00,1.48,Wind
2026-06-29 19:15:00,29.16,Thermal
2026-06-29 19:15:00,8.72,Hydro
2026-06-29 19:00:00,4.66,Self-consumption
2026-06-29 19:00:00,2.32,Photovoltaic
2026-06-29 19:00:00,0.56,Geothermal
2026-06-29 19:00:00,1.6,Wind
2026-06-29 19:00:00,29.16,Thermal
2026-06-29 19:00:00,8.56,Hydro
2026-06-29 18:45:00,0.56,Geothermal
2026-06-29 18:45:00,1.68,Wind
2026-06-29 18:45:00,28.96,Thermal
2026-06-29 18:45:00,7.52,Hydro
2026-06-29 18:45:00,4.98,Self-consumption
2026-06-29 18:45:00,3.04,Photovoltaic
2026-06-29 18:30:00,28.8,Thermal
2026-06-29 18:30:00,7.36,Hydro
2026-06-29 18:30:00,5.288,Self-consumption
2026-06-29 18:30:00,3.84,Photovoltaic
2026-06-29 18:30:00,0.56,Geothermal
2026-06-29 18:30:00,1.8,Wind
2026-06-29 18:15:00,28.56,Thermal
2026-06-29 18:15:00,0.56,Geothermal
2026-06-29 18:15:00,1.8,Wind
2026-06-29 18:15:00,4.92,Photovoltaic
2026-06-29 18:15:00,6.96,Hydro
2026-06-29 18:15:00,5.608,Self-consumption
2026-06-29 18:00:00,0.56,Geothermal
2026-06-29 18:00:00,1.88,Wind
2026-06-29 18:00:00,27.92,Thermal
2026-06-29 18:00:00,5.72,Photovoltaic
2026-06-29 18:00:00,5.852,Self-consumption
2026-06-29 18:00:00,7.04,Hydro
2026-06-29 17:45:00,28.08,Thermal
2026-06-29 17:45:00,2.0,Wind
2026-06-29 17:45:00,0.56,Geothermal
2026-06-29 17:45:00,6.56,Photovoltaic
2026-06-29 17:45:00,6.26,Self-consumption
2026-06-29 17:45:00,6.32,Hydro
2026-06-29 17:30:00,27.72,Thermal
2026-06-29 17:30:00,2.16,Wind
2026-06-29 17:30:00,0.56,Geothermal
2026-06-29 17:30:00,7.52,Photovoltaic
2026-06-29 17:30:00,6.748,Self-consumption
2026-06-29 17:30:00,6.04,Hydro
2026-06-29 17:15:00,7.08,Self-consumption
2026-06-29 17:15:00,8.24,Photovoltaic
2026-06-29 17:15:00,0.56,Geothermal
2026-06-29 17:15:00,2.28,Wind
2026-06-29 17:15:00,27.16,Thermal
2026-06-29 17:15:00,5.36,Hydro
2026-06-29 17:00:00,7.404,Self-consumption
2026-06-29 17:00:00,8.88,Photovoltaic
2026-06-29 17:00:00,0.56,Geothermal
2026-06-29 17:00:00,2.36,Wind
2026-06-29 17:00:00,26.6,Thermal
2026-06-29 17:00:00,5.28,Hydro
2026-06-29 16:45:00,26.4,Thermal
2026-06-29 16:45:00,2.4,Wind
2026-06-29 16:45:00,0.56,Geothermal
2026-06-29 16:45:00,9.68,Photovoltaic
2026-06-29 16:45:00,7.824,Self-consumption
2026-06-29 16:45:00,5.0,Hydro
2026-06-29 16:30:00,8.244,Self-consumption
2026-06-29 16:30:00,4.28,Hydro
2026-06-29 16:30:00,25.72,Thermal
2026-06-29 16:30:00,2.36,Wind
2026-06-29 16:30:00,0.56,Geothermal
2026-06-29 16:30:00,10.48,Photovoltaic
2026-06-29 16:15:00,8.436,Self-consumption
2026-06-29 16:15:00,10.84,Photovoltaic
2026-06-29 16:15:00,0.56,Geothermal
2026-06-29 16:15:00,2.4,Wind
2026-06-29 16:15:00,24.68,Thermal
2026-06-29 16:15:00,4.28,Hydro
2026-06-29 16:00:00,8.524,Self-consumption
2026-06-29 16:00:00,11.24,Photovoltaic
2026-06-29 16:00:00,0.56,Geothermal
2026-06-29 16:00:00,2.36,Wind
2026-06-29 16:00:00,23.96,Thermal
2026-06-29 16:00:00,4.12,Hydro
2026-06-29 15:45:00,8.912,Self-consumption
2026-06-29 15:45:00,12.08,Photovoltaic
2026-06-29 15:45:00,0.56,Geothermal
2026-06-29 15:45:00,2.28,Wind
2026-06-29 15:45:00,23.64,Thermal
2026-06-29 15:45:00,3.96,Hydro
2026-06-29 15:30:00,3.88,Hydro
2026-06-29 15:30:00,8.976,Self-consumption
2026-06-29 15:30:00,12.56,Photovoltaic
2026-06-29 15:30:00,0.56,Geothermal
2026-06-29 15:30:00,22.88,Thermal
2026-06-29 15:30:00,2.28,Wind
2026-06-29 15:15:00,9.188,Self-consumption
2026-06-29 15:15:00,13.08,Photovoltaic
2026-06-29 15:15:00,0.56,Geothermal
2026-06-29 15:15:00,2.32,Wind
2026-06-29 15:15:00,22.4,Thermal
2026-06-29 15:15:00,3.88,Hydro
2026-06-29 15:00:00,9.4,Self-consumption
2026-06-29 15:00:00,13.44,Photovoltaic
2026-06-29 15:00:00,0.56,Geothermal
2026-06-29 15:00:00,2.36,Wind
2026-06-29 15:00:00,21.92,Thermal
2026-06-29 15:00:00,3.88,Hydro
2026-06-29 14:45:00,21.52,Thermal
2026-06-29 14:45:00,2.36,Wind
2026-06-29 14:45:00,0.56,Geothermal
2026-06-29 14:45:00,13.64,Photovoltaic
2026-06-29 14:45:00,9.516,Self-consumption
2026-06-29 14:45:00,3.44,Hydro
2026-06-29 14:30:00,21.28,Thermal
2026-06-29 14:30:00,2.24,Wind
2026-06-29 14:30:00,0.56,Geothermal
2026-06-29 14:30:00,14.08,Photovoltaic
2026-06-29 14:30:00,9.628,Self-consumption
2026-06-29 14:30:00,3.4,Hydro
2026-06-29 14:15:00,9.792,Self-consumption
2026-06-29 14:15:00,14.56,Photovoltaic
2026-06-29 14:15:00,0.56,Geothermal
2026-06-29 14:15:00,2.12,Wind
2026-06-29 14:15:00,20.96,Thermal
2026-06-29 14:15:00,3.36,Hydro
2026-06-29 14:00:00,9.816,Self-consumption
2026-06-29 14:00:00,14.76,Photovoltaic
2026-06-29 14:00:00,0.56,Geothermal
2026-06-29 14:00:00,2.0,Wind
2026-06-29 14:00:00,20.48,Thermal
2026-06-29 14:00:00,3.36,Hydro
2026-06-29 13:45:00,20.12,Thermal
2026-06-29 13:45:00,1.84,Wind
2026-06-29 13:45:00,0.56,Geothermal
2026-06-29 13:45:00,15.24,Photovoltaic
2026-06-29 13:45:00,9.888,Self-consumption
2026-06-29 13:45:00,3.28,Hydro
2026-06-29 13:30:00,19.68,Thermal
2026-06-29 13:30:00,1.72,Wind
2026-06-29 13:30:00,0.56,Geothermal
2026-06-29 13:30:00,15.76,Photovoltaic
2026-06-29 13:30:00,9.984,Self-consumption
2026-06-29 13:30:00,3.28,Hydro
2026-06-29 13:15:00,10.02,Self-consumption
2026-06-29 13:15:00,16.04,Photovoltaic
2026-06-29 13:15:00,0.56,Geothermal
2026-06-29 13:15:00,1.6,Wind
2026-06-29 13:15:00,19.04,Thermal
2026-06-29 13:15:00,3.32,Hydro
2026-06-29 13:00:00,10.08,Self-consumption
2026-06-29 13:00:00,16.36,Photovoltaic
2026-06-29 13:00:00,0.56,Geothermal
2026-06-29 13:00:00,1.44,Wind
2026-06-29 13:00:00,19.04,Thermal
2026-06-29 13:00:00,3.32,Hydro
2026-06-29 12:45:00,0.56,Geothermal
2026-06-29 12:45:00,1.28,Wind
2026-06-29 12:45:00,10.04,Self-consumption
2026-06-29 12:45:00,3.36,Hydro
2026-06-29 12:45:00,16.56,Photovoltaic
2026-06-29 12:45:00,19.32,Thermal
2026-06-29 12:30:00,19.8,Thermal
2026-06-29 12:30:00,0.56,Geothermal
2026-06-29 12:30:00,16.64,Photovoltaic
2026-06-29 12:30:00,10.048,Self-consumption
2026-06-29 12:30:00,3.36,Hydro
2026-06-29 12:30:00,1.16,Wind
2026-06-29 12:15:00,3.36,Hydro
2026-06-29 12:15:00,9.952,Self-consumption
2026-06-29 12:15:00,16.52,Photovoltaic
2026-06-29 12:15:00,0.56,Geothermal
2026-06-29 12:15:00,20.16,Thermal
2026-06-29 12:15:00,1.08,Wind
2026-06-29 12:00:00,0.96,Wind
2026-06-29 12:00:00,3.44,Hydro
2026-06-29 12:00:00,9.936,Self-consumption
2026-06-29 12:00:00,20.2,Thermal
2026-06-29 12:00:00,0.56,Geothermal
2026-06-29 12:00:00,16.32,Photovoltaic
2026-06-29 11:45:00,10.032,Self-consumption
2026-06-29 11:45:00,16.36,Photovoltaic
2026-06-29 11:45:00,0.56,Geothermal
2026-06-29 11:45:00,0.84,Wind
2026-06-29 11:45:00,20.6,Thermal
2026-06-29 11:45:00,3.44,Hydro
2026-06-29 11:30:00,9.844,Self-consumption
2026-06-29 11:30:00,15.96,Photovoltaic
2026-06-29 11:30:00,0.56,Geothermal
2026-06-29 11:30:00,0.72,Wind
2026-06-29 11:30:00,20.76,Thermal
2026-06-29 11:30:00,3.44,Hydro
2026-06-29 11:15:00,20.84,Thermal
2026-06-29 11:15:00,0.68,Wind
2026-06-29 11:15:00,0.56,Geothermal
2026-06-29 11:15:00,15.72,Photovoltaic
2026-06-29 11:15:00,9.684,Self-consumption
2026-06-29 11:15:00,3.4,Hydro
2026-06-29 11:00:00,21.16,Thermal
2026-06-29 11:00:00,0.6,Wind
2026-06-29 11:00:00,3.48,Hydro
2026-06-29 11:00:00,15.16,Photovoltaic
2026-06-29 11:00:00,9.184,Self-consumption
2026-06-29 11:00:00,0.56,Geothermal
2026-06-29 10:45:00,0.56,Geothermal
2026-06-29 10:45:00,0.48,Wind
2026-06-29 10:45:00,21.12,Thermal
2026-06-29 10:45:00,4.0,Hydro
2026-06-29 10:45:00,8.908,Self-consumption
2026-06-29 10:45:00,14.8,Photovoltaic
2026-06-29 10:30:00,20.88,Thermal
2026-06-29 10:30:00,4.0,Hydro
2026-06-29 10:30:00,8.752,Self-consumption
2026-06-29 10:30:00,14.4,Photovoltaic
2026-06-29 10:30:00,0.56,Geothermal
2026-06-29 10:30:00,0.44,Wind
2026-06-29 10:15:00,20.64,Thermal
2026-06-29 10:15:00,0.56,Geothermal
2026-06-29 10:15:00,0.4,Wind
2026-06-29 10:15:00,13.76,Photovoltaic
2026-06-29 10:15:00,4.0,Hydro
2026-06-29 10:15:00,8.504,Self-consumption
2026-06-29 10:00:00,0.56,Geothermal
2026-06-29 10:00:00,0.36,Wind
2026-06-29 10:00:00,21.04,Thermal
2026-06-29 10:00:00,13.24,Photovoltaic
2026-06-29 10:00:00,8.2,Self-consumption
2026-06-29 10:00:00,4.08,Hydro
2026-06-29 09:45:00,21.32,Thermal
2026-06-29 09:45:00,0.36,Wind
2026-06-29 09:45:00,0.56,Geothermal
2026-06-29 09:45:00,12.68,Photovoltaic
2026-06-29 09:45:00,7.892,Self-consumption
2026-06-29 09:45:00,4.6,Hydro
2026-06-29 09:30:00,21.48,Thermal
2026-06-29 09:30:00,0.36,Wind
2026-06-29 09:30:00,0.56,Geothermal
2026-06-29 09:30:00,11.92,Photovoltaic
2026-06-29 09:30:00,7.68,Self-consumption
2026-06-29 09:30:00,4.64,Hydro
2026-06-29 09:15:00,7.328,Self-consumption
2026-06-29 09:15:00,11.16,Photovoltaic
2026-06-29 09:15:00,0.56,Geothermal
2026-06-29 09:15:00,0.36,Wind
2026-06-29 09:15:00,21.6,Thermal
2026-06-29 09:15:00,4.72,Hydro
2026-06-29 09:00:00,6.96,Self-consumption
2026-06-29 09:00:00,10.48,Photovoltaic
2026-06-29 09:00:00,0.56,Geothermal
2026-06-29 09:00:00,0.36,Wind
2026-06-29 09:00:00,21.92,Thermal
2026-06-29 09:00:00,4.96,Hydro
2026-06-29 08:45:00,22.28,Thermal
2026-06-29 08:45:00,0.4,Wind
2026-06-29 08:45:00,0.56,Geothermal
2026-06-29 08:45:00,9.68,Photovoltaic
2026-06-29 08:45:00,6.556,Self-consumption
2026-06-29 08:45:00,5.32,Hydro
2026-06-29 08:30:00,22.64,Thermal
2026-06-29 08:30:00,0.4,Wind
2026-06-29 08:30:00,0.56,Geothermal
2026-06-29 08:30:00,8.72,Photovoltaic
2026-06-29 08:30:00,6.136,Self-consumption
2026-06-29 08:30:00,5.44,Hydro
2026-06-29 08:15:00,5.652,Self-consumption
2026-06-29 08:15:00,7.64,Photovoltaic
2026-06-29 08:15:00,0.56,Geothermal
2026-06-29 08:15:00,0.4,Wind
2026-06-29 08:15:00,22.84,Thermal
2026-06-29 08:15:00,5.6,Hydro
2026-06-29 08:00:00,5.156,Self-consumption
2026-06-29 08:00:00,6.52,Photovoltaic
2026-06-29 08:00:00,0.56,Geothermal
2026-06-29 08:00:00,0.4,Wind
2026-06-29 08:00:00,23.0,Thermal
2026-06-29 08:00:00,5.64,Hydro
2026-06-29 07:45:00,4.648,Self-consumption
2026-06-29 07:45:00,5.44,Photovoltaic
2026-06-29 07:45:00,0.56,Geothermal
2026-06-29 07:45:00,0.44,Wind
2026-06-29 07:45:00,23.08,Thermal
2026-06-29 07:45:00,5.44,Hydro
2026-06-29 07:30:00,5.4,Hydro
2026-06-29 07:30:00,4.196,Self-consumption
2026-06-29 07:30:00,4.4,Photovoltaic
2026-06-29 07:30:00,0.56,Geothermal
2026-06-29 07:30:00,23.16,Thermal
2026-06-29 07:30:00,0.48,Wind
2026-06-29 07:15:00,3.652,Self-consumption
2026-06-29 07:15:00,3.36,Photovoltaic
2026-06-29 07:15:00,0.56,Geothermal
2026-06-29 07:15:00,0.48,Wind
2026-06-29 07:15:00,23.24,Thermal
2026-06-29 07:15:00,5.48,Hydro
2026-06-29 07:00:00,23.36,Thermal
2026-06-29 07:00:00,5.48,Hydro
2026-06-29 07:00:00,3.184,Self-consumption
2026-06-29 07:00:00,2.48,Photovoltaic
2026-06-29 07:00:00,0.56,Geothermal
2026-06-29 07:00:00,0.52,Wind
2026-06-29 06:45:00,23.32,Thermal
2026-06-29 06:45:00,0.52,Wind
2026-06-29 06:45:00,0.56,Geothermal
2026-06-29 06:45:00,1.68,Photovoltaic
2026-06-29 06:45:00,2.764,Self-consumption
2026-06-29 06:45:00,4.76,Hydro
2026-06-29 06:30:00,23.2,Thermal
2026-06-29 06:30:00,0.52,Wind
2026-06-29 06:30:00,0.56,Geothermal
2026-06-29 06:30:00,1.08,Photovoltaic
2026-06-29 06:30:00,2.444,Self-consumption
2026-06-29 06:30:00,4.64,Hydro
2026-06-29 06:15:00,2.184,Self-consumption
2026-06-29 06:15:00,0.68,Photovoltaic
2026-06-29 06:15:00,0.56,Geothermal
2026-06-29 06:15:00,0.52,Wind
2026-06-29 06:15:00,23.16,Thermal
2026-06-29 06:15:00,4.68,Hydro
2026-06-29 06:00:00,1.864,Self-consumption
2026-06-29 06:00:00,0.32,Photovoltaic
2026-06-29 06:00:00,0.56,Geothermal
2026-06-29 06:00:00,0.52,Wind
2026-06-29 06:00:00,22.6,Thermal
2026-06-29 06:00:00,4.52,Hydro
2026-06-29 05:45:00,22.2,Thermal
2026-06-29 05:45:00,0.52,Wind
2026-06-29 05:45:00,0.56,Geothermal
2026-06-29 05:45:00,0.12,Photovoltaic
2026-06-29 05:45:00,1.484,Self-consumption
2026-06-29 05:45:00,3.88,Hydro
2026-06-29 05:30:00,21.72,Thermal
2026-06-29 05:30:00,0.52,Wind
2026-06-29 05:30:00,0.56,Geothermal
2026-06-29 05:30:00,0.0,Photovoltaic
2026-06-29 05:30:00,1.324,Self-consumption
2026-06-29 05:30:00,3.76,Hydro
2026-06-29 05:15:00,1.28,Self-consumption
2026-06-29 05:15:00,0.0,Photovoltaic
2026-06-29 05:15:00,0.56,Geothermal
2026-06-29 05:15:00,0.48,Wind
2026-06-29 05:15:00,21.68,Thermal
2026-06-29 05:15:00,3.76,Hydro
2026-06-29 05:00:00,0.48,Wind
2026-06-29 05:00:00,21.52,Thermal
2026-06-29 05:00:00,3.84,Hydro
2026-06-29 05:00:00,1.224,Self-consumption
2026-06-29 05:00:00,0.0,Photovoltaic
2026-06-29 05:00:00,0.56,Geothermal
2026-06-29 04:45:00,0.56,Geothermal
2026-06-29 04:45:00,0.48,Wind
2026-06-29 04:45:00,1.196,Self-consumption
2026-06-29 04:45:00,3.76,Hydro
2026-06-29 04:45:00,0.0,Photovoltaic
2026-06-29 04:45:00,21.2,Thermal
2026-06-29 04:30:00,21.0,Thermal
2026-06-29 04:30:00,0.56,Geothermal
2026-06-29 04:30:00,0.0,Photovoltaic
2026-06-29 04:30:00,1.164,Self-consumption
2026-06-29 04:30:00,3.72,Hydro
2026-06-29 04:30:00,0.44,Wind
2026-06-29 04:15:00,3.76,Hydro
2026-06-29 04:15:00,1.216,Self-consumption
2026-06-29 04:15:00,0.0,Photovoltaic
2026-06-29 04:15:00,0.56,Geothermal
2026-06-29 04:15:00,20.88,Thermal
2026-06-29 04:15:00,0.4,Wind
2026-06-29 04:00:00,0.32,Wind
2026-06-29 04:00:00,3.76,Hydro
2026-06-29 04:00:00,1.204,Self-consumption
2026-06-29 04:00:00,20.96,Thermal
2026-06-29 04:00:00,0.56,Geothermal
2026-06-29 04:00:00,0.0,Photovoltaic
2026-06-29 03:45:00,20.32,Thermal
2026-06-29 03:45:00,0.32,Wind
2026-06-29 03:45:00,0.56,Geothermal
2026-06-29 03:45:00,0.0,Photovoltaic
2026-06-29 03:45:00,1.22,Self-consumption
2026-06-29 03:45:00,3.8,Hydro
2026-06-29 03:30:00,20.4,Thermal
2026-06-29 03:30:00,0.32,Wind
2026-06-29 03:30:00,0.56,Geothermal
2026-06-29 03:30:00,0.0,Photovoltaic
2026-06-29 03:30:00,1.208,Self-consumption
2026-06-29 03:30:00,3.8,Hydro
2026-06-29 03:15:00,1.192,Self-consumption
2026-06-29 03:15:00,0.0,Photovoltaic
2026-06-29 03:15:00,0.56,Geothermal
2026-06-29 03:15:00,0.36,Wind
2026-06-29 03:15:00,20.2,Thermal
2026-06-29 03:15:00,3.76,Hydro
2026-06-29 03:00:00,1.18,Self-consumption
2026-06-29 03:00:00,0.0,Photovoltaic
2026-06-29 03:00:00,0.56,Geothermal
2026-06-29 03:00:00,0.36,Wind
2026-06-29 03:00:00,20.48,Thermal
2026-06-29 03:00:00,3.72,Hydro
2026-06-29 02:45:00,0.56,Geothermal
2026-06-29 02:45:00,0.36,Wind
2026-06-29 02:45:00,20.56,Thermal
2026-06-29 02:45:00,3.84,Hydro
2026-06-29 02:45:00,1.088,Self-consumption
2026-06-29 02:45:00,0.0,Photovoltaic
2026-06-29 02:30:00,20.6,Thermal
2026-06-29 02:30:00,3.88,Hydro
2026-06-29 02:30:00,1.112,Self-consumption
2026-06-29 02:30:00,0.0,Photovoltaic
2026-06-29 02:30:00,0.56,Geothermal
2026-06-29 02:30:00,0.36,Wind
2026-06-29 02:15:00,20.56,Thermal
2026-06-29 02:15:00,0.56,Geothermal
2026-06-29 02:15:00,0.36,Wind
2026-06-29 02:15:00,0.0,Photovoltaic
2026-06-29 02:15:00,3.92,Hydro
2026-06-29 02:15:00,1.108,Self-consumption
2026-06-29 02:00:00,0.56,Geothermal
2026-06-29 02:00:00,0.36,Wind
2026-06-29 02:00:00,20.56,Thermal
2026-06-29 02:00:00,0.0,Photovoltaic
2026-06-29 02:00:00,1.104,Self-consumption
2026-06-29 02:00:00,4.0,Hydro
2026-06-29 01:45:00,20.32,Thermal
2026-06-29 01:45:00,0.36,Wind
2026-06-29 01:45:00,0.56,Geothermal
2026-06-29 01:45:00,0.0,Photovoltaic
2026-06-29 01:45:00,1.124,Self-consumption
2026-06-29 01:45:00,4.12,Hydro
2026-06-29 01:30:00,20.76,Thermal
2026-06-29 01:30:00,0.36,Wind
2026-06-29 01:30:00,0.56,Geothermal
2026-06-29 01:30:00,0.0,Photovoltaic
2026-06-29 01:30:00,1.168,Self-consumption
2026-06-29 01:30:00,4.16,Hydro
2026-06-29 01:15:00,1.192,Self-consumption
2026-06-29 01:15:00,0.0,Photovoltaic
2026-06-29 01:15:00,0.56,Geothermal
2026-06-29 01:15:00,0.4,Wind
2026-06-29 01:15:00,21.04,Thermal
2026-06-29 01:15:00,4.2,Hydro
2026-06-29 01:00:00,1.248,Self-consumption
2026-06-29 01:00:00,0.0,Photovoltaic
2026-06-29 01:00:00,0.56,Geothermal
2026-06-29 01:00:00,0.4,Wind
2026-06-29 01:00:00,21.88,Thermal
2026-06-29 01:00:00,4.2,Hydro
2026-06-29 00:45:00,22.0,Thermal
2026-06-29 00:45:00,0.44,Wind
2026-06-29 00:45:00,0.56,Geothermal
2026-06-29 00:45:00,0.0,Photovoltaic
2026-06-29 00:45:00,1.224,Self-consumption
2026-06-29 00:45:00,4.44,Hydro
2026-06-29 00:30:00,22.16,Thermal
2026-06-29 00:30:00,0.44,Wind
2026-06-29 00:30:00,0.56,Geothermal
2026-06-29 00:30:00,0.0,Photovoltaic
2026-06-29 00:30:00,1.308,Self-consumption
2026-06-29 00:30:00,4.48,Hydro
2026-06-29 00:15:00,1.372,Self-consumption
2026-06-29 00:15:00,0.0,Photovoltaic
2026-06-29 00:15:00,0.56,Geothermal
2026-06-29 00:15:00,0.52,Wind
2026-06-29 00:15:00,22.2,Thermal
2026-06-29 00:15:00,4.64,Hydro
2026-06-29 00:00:00,1.504,Self-consumption
2026-06-29 00:00:00,0.0,Photovoltaic
2026-06-29 00:00:00,0.56,Geothermal
2026-06-29 00:00:00,0.52,Wind
2026-06-29 00:00:00,22.36,Thermal
2026-06-29 00:00:00,4.84,Hydro
2026-06-28 23:45:00,21.6,Thermal
2026-06-28 23:45:00,0.52,Wind
2026-06-28 23:45:00,0.56,Geothermal
2026-06-28 23:45:00,0.0,Photovoltaic
2026-06-28 23:45:00,2.34,Self-consumption
2026-06-28 23:45:00,5.84,Hydro
2026-06-28 23:30:00,22.16,Thermal
2026-06-28 23:30:00,0.52,Wind
2026-06-28 23:30:00,0.56,Geothermal
2026-06-28 23:30:00,0.0,Photovoltaic
2026-06-28 23:30:00,2.424,Self-consumption
2026-06-28 23:30:00,5.96,Hydro
2026-06-28 23:15:00,2.488,Self-consumption
2026-06-28 23:15:00,0.0,Photovoltaic
2026-06-28 23:15:00,0.56,Geothermal
2026-06-28 23:15:00,0.52,Wind
2026-06-28 23:15:00,22.32,Thermal
2026-06-28 23:15:00,5.8,Hydro
2026-06-28 23:00:00,2.636,Self-consumption
2026-06-28 23:00:00,0.0,Photovoltaic
2026-06-28 23:00:00,0.56,Geothermal
2026-06-28 23:00:00,0.56,Wind
2026-06-28 23:00:00,22.64,Thermal
2026-06-28 23:00:00,6.08,Hydro
2026-06-28 22:45:00,2.732,Self-consumption
2026-06-28 22:45:00,0.0,Photovoltaic
2026-06-28 22:45:00,0.56,Geothermal
2026-06-28 22:45:00,0.56,Wind
2026-06-28 22:45:00,22.52,Thermal
2026-06-28 22:45:00,6.8,Hydro
2026-06-28 22:30:00,22.48,Thermal
2026-06-28 22:30:00,0.56,Wind
2026-06-28 22:30:00,0.56,Geothermal
2026-06-28 22:30:00,0.0,Photovoltaic
2026-06-28 22:30:00,2.756,Self-consumption
2026-06-28 22:30:00,7.56,Hydro
2026-06-28 22:15:00,8.28,Hydro
2026-06-28 22:15:00,2.808,Self-consumption
2026-06-28 22:15:00,0.0,Photovoltaic
2026-06-28 22:15:00,0.56,Geothermal
2026-06-28 22:15:00,22.44,Thermal
2026-06-28 22:15:00,0.52,Wind
2026-06-28 22:00:00,22.72,Thermal
2026-06-28 22:00:00,0.48,Wind
2026-06-28 22:00:00,0.56,Geothermal
2026-06-28 22:00:00,0.0,Photovoltaic
2026-06-28 22:00:00,2.864,Self-consumption
2026-06-28 22:00:00,8.36,Hydro
2026-06-28 21:45:00,22.56,Thermal
2026-06-28 21:45:00,0.52,Wind
2026-06-28 21:45:00,0.56,Geothermal
2026-06-28 21:45:00,0.0,Photovoltaic
2026-06-28 21:45:00,2.868,Self-consumption
2026-06-28 21:45:00,8.4,Hydro
2026-06-28 21:30:00,22.64,Thermal
2026-06-28 21:30:00,0.56,Wind
2026-06-28 21:30:00,0.56,Geothermal
2026-06-28 21:30:00,0.0,Photovoltaic
2026-06-28 21:30:00,2.868,Self-consumption
2026-06-28 21:30:00,8.48,Hydro
2026-06-28 21:15:00,2.86,Self-consumption
2026-06-28 21:15:00,0.0,Photovoltaic
2026-06-28 21:15:00,0.56,Geothermal
2026-06-28 21:15:00,0.6,Wind
2026-06-28 21:15:00,22.52,Thermal
2026-06-28 21:15:00,8.44,Hydro
2026-06-28 21:00:00,2.836,Self-consumption
2026-06-28 21:00:00,0.0,Photovoltaic
2026-06-28 21:00:00,0.56,Geothermal
2026-06-28 21:00:00,0.64,Wind
2026-06-28 21:00:00,22.48,Thermal
