datetime,macroarea,plant_type,prevailing_fuel,available_capacity_mw
2026-06-29 21:00:00,Nord,ALTRO,ALTRO,391.0
2026-06-29 21:00:00,Nord,IDROELETTRICO,ALTRO,5958.2
2026-06-29 21:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,591.0
2026-06-29 21:00:00,Sud_Isole,ALTRO,ALTRO,559.02
2026-06-29 21:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-29 21:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,659.8
2026-06-29 21:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,17009.3
2026-06-29 21:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,540.0
2026-06-29 21:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2265.4
2026-06-29 21:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-29 21:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,707.501
2026-06-29 20:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,12006.975
2026-06-29 20:00:00,Nord,IDROELETTRICO,ALTRO,5990.7
2026-06-29 20:00:00,Nord,ALTRO,ALTRO,391.0
2026-06-29 20:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2265.4
2026-06-29 20:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16888.4
2026-06-29 20:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-29 20:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-29 20:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,705.501
2026-06-29 20:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,636.9
2026-06-29 20:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,591.0
2026-06-29 20:00:00,Sud_Isole,ALTRO,ALTRO,559.02
2026-06-29 20:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,540.0
2026-06-29 19:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2265.4
2026-06-29 19:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,540.0
2026-06-29 19:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11895.312
2026-06-29 19:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,607.1
2026-06-29 19:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,704.501
2026-06-29 19:00:00,Nord,IDROELETTRICO,ALTRO,5988.6
2026-06-29 19:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16734.2
2026-06-29 19:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-29 19:00:00,Nord,ALTRO,ALTRO,391.0
2026-06-29 19:00:00,Sud_Isole,ALTRO,ALTRO,559.02
2026-06-29 19:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,674.0
2026-06-29 19:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-29 18:00:00,Nord,IDROELETTRICO,ALTRO,5922.85
2026-06-29 18:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2265.4
2026-06-29 18:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,703.501
2026-06-29 18:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-29 18:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-29 18:00:00,Nord,ALTRO,ALTRO,391.0
2026-06-29 18:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,540.0
2026-06-29 18:00:00,Sud_Isole,ALTRO,ALTRO,559.02
2026-06-29 18:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,617.0
2026-06-29 18:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16720.751
2026-06-29 18:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11859.841
2026-06-29 18:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,595.6
2026-06-29 17:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,540.0
2026-06-29 17:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16301.051
2026-06-29 17:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,617.0
2026-06-29 17:00:00,Nord,ALTRO,ALTRO,391.0
2026-06-29 17:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-29 17:00:00,Nord,IDROELETTRICO,ALTRO,5882.3
2026-06-29 17:00:00,Sud_Isole,ALTRO,ALTRO,559.02
2026-06-29 17:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,702.501
2026-06-29 17:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11819.677
2026-06-29 17:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2155.775
2026-06-29 17:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-29 17:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,593.2
2026-06-29 16:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2011.6
2026-06-29 16:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,617.0
2026-06-29 16:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-29 16:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11535.68
2026-06-29 16:00:00,Sud_Isole,ALTRO,ALTRO,559.02
2026-06-29 16:00:00,Nord,ALTRO,ALTRO,391.0
2026-06-29 16:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,702.501
2026-06-29 16:00:00,Nord,IDROELETTRICO,ALTRO,5821.4
2026-06-29 16:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,588.2
2026-06-29 16:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16306.601
2026-06-29 16:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-29 16:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,540.0
2026-06-29 15:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-29 15:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,674.0
2026-06-29 15:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16347.401
2026-06-29 15:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,540.0
2026-06-29 15:00:00,Nord,IDROELETTRICO,ALTRO,5820.4
2026-06-29 15:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,588.4
2026-06-29 15:00:00,Sud_Isole,ALTRO,ALTRO,559.02
2026-06-29 15:00:00,Nord,ALTRO,ALTRO,391.0
2026-06-29 15:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,701.501
2026-06-29 15:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-29 15:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2006.575
2026-06-29 15:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11780.022
2026-06-29 14:00:00,Nord,IDROELETTRICO,ALTRO,5820.0
2026-06-29 14:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2002.9
2026-06-29 14:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-29 14:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11779.653
2026-06-29 14:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,579.0
2026-06-29 14:00:00,Nord,ALTRO,ALTRO,391.0
2026-06-29 14:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,701.501
2026-06-29 14:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-29 14:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,674.0
2026-06-29 14:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16423.901
2026-06-29 14:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,540.0
2026-06-29 14:00:00,Sud_Isole,ALTRO,ALTRO,559.02
2026-06-29 13:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,701.501
2026-06-29 13:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,540.0
2026-06-29 13:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-29 13:00:00,Nord,IDROELETTRICO,ALTRO,5814.8
2026-06-29 13:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,575.0
2026-06-29 13:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16463.401
2026-06-29 13:00:00,Sud_Isole,ALTRO,ALTRO,559.02
2026-06-29 13:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,674.0
2026-06-29 13:00:00,Nord,ALTRO,ALTRO,391.0
2026-06-29 13:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11786.002
2026-06-29 13:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1993.275
2026-06-29 13:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-29 12:00:00,Sud_Isole,ALTRO,ALTRO,559.02
2026-06-29 12:00:00,Nord,ALTRO,ALTRO,197.0
2026-06-29 12:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,674.0
2026-06-29 12:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,570.9
2026-06-29 12:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-29 12:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1993.8
2026-06-29 12:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16478.101
2026-06-29 12:00:00,Nord,IDROELETTRICO,ALTRO,5562.725
2026-06-29 12:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,702.501
2026-06-29 12:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,540.0
2026-06-29 12:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11792.208
2026-06-29 12:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-29 11:00:00,Nord,ALTRO,ALTRO,153.0
2026-06-29 11:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,540.0
2026-06-29 11:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-29 11:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,702.501
2026-06-29 11:00:00,Nord,IDROELETTRICO,ALTRO,5541.3
2026-06-29 11:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16640.301
2026-06-29 11:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,587.6
2026-06-29 11:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-29 11:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1960.55
2026-06-29 11:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11813.218
2026-06-29 11:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,699.0
2026-06-29 11:00:00,Sud_Isole,ALTRO,ALTRO,559.02
2026-06-29 10:00:00,Nord,IDROELETTRICO,ALTRO,5798.75
2026-06-29 10:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,699.0
2026-06-29 10:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-29 10:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,614.1
2026-06-29 10:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-29 10:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,540.0
2026-06-29 10:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1959.85
2026-06-29 10:00:00,Sud_Isole,ALTRO,ALTRO,559.02
2026-06-29 10:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11859.417
2026-06-29 10:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16789.101
2026-06-29 10:00:00,Nord,ALTRO,ALTRO,350.0
2026-06-29 10:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,703.501
2026-06-29 09:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16818.002
2026-06-29 09:00:00,Sud_Isole,ALTRO,ALTRO,549.02
2026-06-29 09:00:00,Nord,ALTRO,ALTRO,350.0
2026-06-29 09:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,699.0
2026-06-29 09:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-29 09:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11945.0
2026-06-29 09:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,638.1
2026-06-29 09:00:00,Nord,IDROELETTRICO,ALTRO,5875.375
2026-06-29 09:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2025.2
2026-06-29 09:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-29 09:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,705.501
2026-06-29 09:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-29 08:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2025.2
2026-06-29 08:00:00,Sud_Isole,ALTRO,ALTRO,549.02
2026-06-29 08:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-29 08:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-29 08:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,699.0
2026-06-29 08:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,667.9
2026-06-29 08:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,17195.7
2026-06-29 08:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,707.501
2026-06-29 08:00:00,Nord,IDROELETTRICO,ALTRO,5934.9
2026-06-29 08:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-29 08:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,12072.113
2026-06-29 08:00:00,Nord,ALTRO,ALTRO,350.0
2026-06-29 07:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-29 07:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2220.4
2026-06-29 07:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,17412.0
2026-06-29 07:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,709.501
2026-06-29 07:00:00,Sud_Isole,ALTRO,ALTRO,549.02
2026-06-29 07:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,684.9
2026-06-29 07:00:00,Nord,ALTRO,ALTRO,350.0
2026-06-29 07:00:00,Nord,IDROELETTRICO,ALTRO,5909.1
2026-06-29 07:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,12194.8
2026-06-29 07:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-29 07:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,699.0
2026-06-29 07:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-29 06:00:00,Nord,ALTRO,ALTRO,350.0
2026-06-29 06:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2220.4
2026-06-29 06:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,12324.9
2026-06-29 06:00:00,Sud_Isole,ALTRO,ALTRO,549.02
2026-06-29 06:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,699.0
2026-06-29 06:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-29 06:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-29 06:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-29 06:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,17480.2
2026-06-29 06:00:00,Nord,IDROELETTRICO,ALTRO,5879.4
2026-06-29 06:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,693.201
2026-06-29 06:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,710.501
2026-06-29 05:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,17375.301
2026-06-29 05:00:00,Sud_Isole,ALTRO,ALTRO,549.02
2026-06-29 05:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-29 05:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,699.0
2026-06-29 05:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-29 05:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,710.501
2026-06-29 05:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,694.8
2026-06-29 05:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-29 05:00:00,Nord,ALTRO,ALTRO,350.0
2026-06-29 05:00:00,Nord,IDROELETTRICO,ALTRO,5818.8
2026-06-29 05:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,12370.8
2026-06-29 05:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2142.4
2026-06-29 04:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2142.4
2026-06-29 04:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,12361.6
2026-06-29 04:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,699.0
2026-06-29 04:00:00,Nord,ALTRO,ALTRO,350.0
2026-06-29 04:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-29 04:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,710.501
2026-06-29 04:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-29 04:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,17325.201
2026-06-29 04:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-29 04:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,692.3
2026-06-29 04:00:00,Nord,IDROELETTRICO,ALTRO,5787.3
2026-06-29 04:00:00,Sud_Isole,ALTRO,ALTRO,549.02
2026-06-29 03:00:00,Nord,IDROELETTRICO,ALTRO,5787.3
2026-06-29 03:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,12350.8
2026-06-29 03:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2142.4
2026-06-29 03:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,709.501
2026-06-29 03:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-29 03:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,17288.601
2026-06-29 03:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,690.4
2026-06-29 03:00:00,Nord,ALTRO,ALTRO,350.0
2026-06-29 03:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-29 03:00:00,Sud_Isole,ALTRO,ALTRO,549.02
2026-06-29 03:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-29 03:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,589.0
2026-06-29 02:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,12307.1
2026-06-29 02:00:00,Sud_Isole,ALTRO,ALTRO,549.02
2026-06-29 02:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-29 02:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-29 02:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,17251.301
2026-06-29 02:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,589.0
2026-06-29 02:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-29 02:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,709.501
2026-06-29 02:00:00,Nord,ALTRO,ALTRO,387.0
2026-06-29 02:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2142.4
2026-06-29 02:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,685.2
2026-06-29 02:00:00,Nord,IDROELETTRICO,ALTRO,5808.225
2026-06-29 01:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,12265.8
2026-06-29 01:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-29 01:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,589.0
2026-06-29 01:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,678.4
2026-06-29 01:00:00,Nord,IDROELETTRICO,ALTRO,5843.475
2026-06-29 01:00:00,Sud_Isole,ALTRO,ALTRO,549.02
2026-06-29 01:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,709.501
2026-06-29 01:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-29 01:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-29 01:00:00,Nord,ALTRO,ALTRO,387.0
2026-06-29 01:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,17177.101
2026-06-29 01:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2142.4
2026-06-29 00:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,589.0
2026-06-29 00:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-29 00:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,671.4
2026-06-29 00:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2142.4
2026-06-29 00:00:00,Nord,ALTRO,ALTRO,387.0
2026-06-29 00:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-29 00:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,12203.513
2026-06-29 00:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,17051.801
2026-06-29 00:00:00,Sud_Isole,ALTRO,ALTRO,549.02
2026-06-29 00:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-29 00:00:00,Nord,IDROELETTRICO,ALTRO,5867.5
2026-06-29 00:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,708.501
2026-06-28 23:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-28 23:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,12140.114
2026-06-28 23:00:00,Sud_Isole,ALTRO,ALTRO,549.02
2026-06-28 23:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,17347.3
2026-06-28 23:00:00,Nord,IDROELETTRICO,ALTRO,5895.3
2026-06-28 23:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,708.401
2026-06-28 23:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2142.4
2026-06-28 23:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,589.0
2026-06-28 23:00:00,Nord,ALTRO,ALTRO,387.0
2026-06-28 23:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-28 23:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-28 23:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,669.9
2026-06-28 22:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,663.4
2026-06-28 22:00:00,Nord,ALTRO,ALTRO,387.0
2026-06-28 22:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2142.4
2026-06-28 22:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,17273.3
2026-06-28 22:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,12094.341
2026-06-28 22:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,708.401
2026-06-28 22:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-28 22:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-28 22:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-28 22:00:00,Nord,IDROELETTRICO,ALTRO,5958.30025
2026-06-28 22:00:00,Sud_Isole,ALTRO,ALTRO,549.02
2026-06-28 22:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,589.0
2026-06-28 21:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,589.0
2026-06-28 21:00:00,Nord,ALTRO,ALTRO,387.0
2026-06-28 21:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,653.9
2026-06-28 21:00:00,Nord,IDROELETTRICO,ALTRO,5958.33925
2026-06-28 21:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,17144.9
2026-06-28 21:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2265.4
2026-06-28 21:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-28 21:00:00,Sud_Isole,ALTRO,ALTRO,549.02
2026-06-28 21:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-28 21:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-28 21:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,12236.016
2026-06-28 21:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,707.401
2026-06-28 20:00:00,Nord,IDROELETTRICO,ALTRO,5958.2
2026-06-28 20:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,12136.753
2026-06-28 20:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-28 20:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-28 20:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2265.4
2026-06-28 20:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,589.0
2026-06-28 20:00:00,Sud_Isole,ALTRO,ALTRO,549.02
2026-06-28 20:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,635.2
2026-06-28 20:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-28 20:00:00,Nord,ALTRO,ALTRO,387.0
2026-06-28 20:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,705.401
2026-06-28 20:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16972.2
2026-06-28 19:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,703.401
2026-06-28 19:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,12003.01
2026-06-28 19:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16852.6
